 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.51 +000.00    Air
 +069.90 +023.02 +000.11 +000.51 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.51 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.53 +000.00    Air
 +069.90 +023.02 +000.11 +000.53 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.51 +000.00    Air
 +069.90 +023.02 +000.11 +000.51 +000.00    Air
 +069.90 +023.02 +000.11 +000.51 +000.00    Air
 +069.90 +023.02 +000.11 +000.51 +000.00    Air
 +069.90 +023.02 +000.11 +000.51 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.51 +000.00    Air
 +069.90 +023.02 +000.11 +000.51 +000.00    Air
 +069.90 +023.02 +000.11 +000.51 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.51 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.51 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.51 +000.00    Air
 +069.90 +023.02 +000.11 +000.51 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.51 +000.00    Air
 +069.90 +023.02 +000.11 +000.51 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.51 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.89 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
 +069.90 +023.02 +000.11 +000.52 +000.00    Air
